name,category,download_url
DD-g930,protein,http://nrvis.com/./download/data/protein/DD_g930.zip
DD-g931,protein,http://nrvis.com/./download/data/protein/DD_g931.zip
DD-g932,protein,http://nrvis.com/./download/data/protein/DD_g932.zip
DD-g933,protein,http://nrvis.com/./download/data/protein/DD_g933.zip
DD-g934,protein,http://nrvis.com/./download/data/protein/DD_g934.zip
DD-g935,protein,http://nrvis.com/./download/data/protein/DD_g935.zip
DD-g936,protein,http://nrvis.com/./download/data/protein/DD_g936.zip
DD-g937,protein,http://nrvis.com/./download/data/protein/DD_g937.zip
DD-g938,protein,http://nrvis.com/./download/data/protein/DD_g938.zip
DD-g939,protein,http://nrvis.com/./download/data/protein/DD_g939.zip
DD-g94,protein,http://nrvis.com/./download/data/protein/DD_g94.zip
DD-g940,protein,http://nrvis.com/./download/data/protein/DD_g940.zip
DD-g941,protein,http://nrvis.com/./download/data/protein/DD_g941.zip
DD-g942,protein,http://nrvis.com/./download/data/protein/DD_g942.zip
DD-g943,protein,http://nrvis.com/./download/data/protein/DD_g943.zip
DD-g944,protein,http://nrvis.com/./download/data/protein/DD_g944.zip
DD-g945,protein,http://nrvis.com/./download/data/protein/DD_g945.zip
DD-g946,protein,http://nrvis.com/./download/data/protein/DD_g946.zip
DD-g947,protein,http://nrvis.com/./download/data/protein/DD_g947.zip
DD-g948,protein,http://nrvis.com/./download/data/protein/DD_g948.zip
DD-g949,protein,http://nrvis.com/./download/data/protein/DD_g949.zip
DD-g95,protein,http://nrvis.com/./download/data/protein/DD_g95.zip
DD-g950,protein,http://nrvis.com/./download/data/protein/DD_g950.zip
DD-g951,protein,http://nrvis.com/./download/data/protein/DD_g951.zip
DD-g952,protein,http://nrvis.com/./download/data/protein/DD_g952.zip
DD-g953,protein,http://nrvis.com/./download/data/protein/DD_g953.zip
DD-g954,protein,http://nrvis.com/./download/data/protein/DD_g954.zip
DD-g955,protein,http://nrvis.com/./download/data/protein/DD_g955.zip
DD-g956,protein,http://nrvis.com/./download/data/protein/DD_g956.zip
DD-g957,protein,http://nrvis.com/./download/data/protein/DD_g957.zip
DD-g958,protein,http://nrvis.com/./download/data/protein/DD_g958.zip
DD-g959,protein,http://nrvis.com/./download/data/protein/DD_g959.zip
DD-g96,protein,http://nrvis.com/./download/data/protein/DD_g96.zip
DD-g960,protein,http://nrvis.com/./download/data/protein/DD_g960.zip
DD-g961,protein,http://nrvis.com/./download/data/protein/DD_g961.zip
DD-g962,protein,http://nrvis.com/./download/data/protein/DD_g962.zip
DD-g963,protein,http://nrvis.com/./download/data/protein/DD_g963.zip
DD-g964,protein,http://nrvis.com/./download/data/protein/DD_g964.zip
DD-g965,protein,http://nrvis.com/./download/data/protein/DD_g965.zip
DD-g966,protein,http://nrvis.com/./download/data/protein/DD_g966.zip
DD-g967,protein,http://nrvis.com/./download/data/protein/DD_g967.zip
DD-g968,protein,http://nrvis.com/./download/data/protein/DD_g968.zip
DD-g969,protein,http://nrvis.com/./download/data/protein/DD_g969.zip
DD-g97,protein,http://nrvis.com/./download/data/protein/DD_g97.zip
DD-g970,protein,http://nrvis.com/./download/data/protein/DD_g970.zip
DD-g971,protein,http://nrvis.com/./download/data/protein/DD_g971.zip
DD-g972,protein,http://nrvis.com/./download/data/protein/DD_g972.zip
DD-g973,protein,http://nrvis.com/./download/data/protein/DD_g973.zip
DD-g974,protein,http://nrvis.com/./download/data/protein/DD_g974.zip
DD-g975,protein,http://nrvis.com/./download/data/protein/DD_g975.zip
DD-g976,protein,http://nrvis.com/./download/data/protein/DD_g976.zip
DD-g977,protein,http://nrvis.com/./download/data/protein/DD_g977.zip
DD-g978,protein,http://nrvis.com/./download/data/protein/DD_g978.zip
DD-g979,protein,http://nrvis.com/./download/data/protein/DD_g979.zip
DD-g98,protein,http://nrvis.com/./download/data/protein/DD_g98.zip
DD-g980,protein,http://nrvis.com/./download/data/protein/DD_g980.zip
DD-g981,protein,http://nrvis.com/./download/data/protein/DD_g981.zip
DD-g982,protein,http://nrvis.com/./download/data/protein/DD_g982.zip
DD-g983,protein,http://nrvis.com/./download/data/protein/DD_g983.zip
DD-g984,protein,http://nrvis.com/./download/data/protein/DD_g984.zip
DD-g985,protein,http://nrvis.com/./download/data/protein/DD_g985.zip
DD-g986,protein,http://nrvis.com/./download/data/protein/DD_g986.zip
DD-g987,protein,http://nrvis.com/./download/data/protein/DD_g987.zip
DD-g988,protein,http://nrvis.com/./download/data/protein/DD_g988.zip
DD-g989,protein,http://nrvis.com/./download/data/protein/DD_g989.zip
DD-g99,protein,http://nrvis.com/./download/data/protein/DD_g99.zip
DD-g990,protein,http://nrvis.com/./download/data/protein/DD_g990.zip
DD-g991,protein,http://nrvis.com/./download/data/protein/DD_g991.zip
DD-g992,protein,http://nrvis.com/./download/data/protein/DD_g992.zip
DD-g993,protein,http://nrvis.com/./download/data/protein/DD_g993.zip
DD-g994,protein,http://nrvis.com/./download/data/protein/DD_g994.zip
DD-g995,protein,http://nrvis.com/./download/data/protein/DD_g995.zip
DD-g996,protein,http://nrvis.com/./download/data/protein/DD_g996.zip
DD-g997,protein,http://nrvis.com/./download/data/protein/DD_g997.zip
DD-g998,protein,http://nrvis.com/./download/data/protein/DD_g998.zip
DD-g999,protein,http://nrvis.com/./download/data/protein/DD_g999.zip
infect-dublin,proximity,http://nrvis.com/./download/data/proximity/infect-dublin.zip
infect-hyper,proximity,http://nrvis.com/./download/data/proximity/infect-hyper.zip
ba-1k-6k,rand,http://nrvis.com/./download/data/rand/ba_1k_6k.zip
road-chesapeake,road,http://nrvis.com/./download/data/road/road-chesapeake.zip
fb-pages-food,soc,http://nrvis.com/./download/data/soc/fb-pages-food.zip
soc-dolphins,soc,http://nrvis.com/./download/data/soc/soc-dolphins.zip
soc-karate,soc,http://nrvis.com/./download/data/soc/soc-karate.zip
soc-tribes,soc,http://nrvis.com/./download/data/soc/soc-tribes.zip
soc-wiki-Vote,soc,http://nrvis.com/./download/data/soc/soc-wiki-Vote.zip
scc-enron-only,tscc,http://nrvis.com/./download/data/tscc/scc_enron-only.zip
scc-infect-hyper,tscc,http://nrvis.com/./download/data/tscc/scc_infect-hyper.zip
web-polblogs,web,http://nrvis.com/./download/data/web/web-polblogs.zip
