name,category,download_url,n,m,density,k_min,k_avg,k_max,r,t,t_min,t_avg,t_max,C_avg,C,LCC,class
Si2,misc,http://nrvis.com/./download/data/misc/Si2.zip,769,9285,0.0314430266579974,13,24.148244473342004,62,0.6987014864934114,78612,19,102.22626788036408,903,0.30550301226058485,0.3716949729545713,1.0,5.0
SmallW,misc,http://nrvis.com/./download/data/misc/SmallW.zip,233,994,0.036776676039662566,1,8.532188841201716,147,-0.30271787066697603,4911,0,21.07725321888412,449,0.5563740017636515,0.1600143364504252,1.0,3.0
TF10,misc,http://nrvis.com/./download/data/misc/TF10.zip,107,579,0.10209839534473636,2,10.822429906542055,19,0.3360212996905003,1122,1,10.485981308411217,37,0.21284660640582045,0.1910762942779292,1.0,5.0
TF11,misc,http://nrvis.com/./download/data/misc/TF11.zip,236,1558,0.05618463757663181,2,13.203389830508476,23,0.2466127862686412,2220,0,9.40677966101695,32,0.12265286577440207,0.1094242902208202,1.0,5.0
TF12,misc,http://nrvis.com/./download/data/misc/TF12.zip,552,4151,0.027295562744943318,2,15.039855072463768,35,0.1907499480966717,3429,0,6.211956521739131,36,0.05888341268722187,0.054002551301636295,1.0,4.0
Tina-AskCal,misc,http://nrvis.com/./download/data/misc/Tina_AskCal.zip,11,25,0.4545454545454545,3,4.545454545454546,7,-0.08771929824561515,54,2,4.909090909090909,10,0.5987012987012987,0.54,1.0,0.0
Tina-AskCog,misc,http://nrvis.com/./download/data/misc/Tina_AskCog.zip,11,27,0.4909090909090909,3,4.909090909090909,8,-0.2943143812709021,69,2,6.2727272727272725,12,0.6740259740259741,0.5609756097560976,1.0,4.0
Tina-DisCal,misc,http://nrvis.com/./download/data/misc/Tina_DisCal.zip,11,32,0.5818181818181818,4,5.8181818181818175,8,-0.08,105,3,9.545454545454543,17,0.6517316017316017,0.625,1.0,5.0
Tina-DisCog,misc,http://nrvis.com/./download/data/misc/Tina_DisCog.zip,11,36,0.6545454545454545,4,6.545454545454546,9,-0.1282714054927317,153,5,13.909090909090908,22,0.7406204906204906,0.7116279069767442,1.0,1.0
Trec10,misc,http://nrvis.com/./download/data/misc/Trec10.zip,478,8583,0.07528749243440963,1,35.91213389121339,178,-0.5652225565055249,94059,0,196.7761506276151,2526,0.20939231246588474,0.144597594421419,1.0,3.0
Trec5,misc,http://nrvis.com/./download/data/misc/Trec5.zip,7,12,0.5714285714285714,1,3.4285714285714284,8,-0.6909803921568638,12,0,1.7142857142857142,4,0.6666666666666666,0.4137931034482759,1.0,3.0
Trec6,misc,http://nrvis.com/./download/data/misc/Trec6.zip,15,39,0.3714285714285713,1,5.2,13,-0.5455056179775292,87,0,5.8,19,0.532977392977393,0.4065420560747664,1.0,0.0
Trec7,misc,http://nrvis.com/./download/data/misc/Trec7.zip,36,146,0.23174603174603176,1,8.11111111111111,28,-0.6000152406231387,543,0,15.083333333333336,73,0.5359777095621796,0.30660643704121965,1.0,3.0
Trec8,misc,http://nrvis.com/./download/data/misc/Trec8.zip,84,542,0.15547905909351692,1,12.904761904761903,50,-0.5819986831134901,3417,0,40.67857142857143,233,0.4430925280132735,0.2764563106796116,1.0,3.0
Trec9,misc,http://nrvis.com/./download/data/misc/Trec9.zip,201,2137,0.10631840796019901,1,21.2636815920398,94,-0.6100457450881736,17961,0,89.35820895522389,978,0.29203609875007963,0.1971916033551447,1.0,3.0
Trefethen-150,misc,http://nrvis.com/./download/data/misc/Trefethen_150.zip,150,1095,0.09798657718120804,10,14.6,16,0.4600883362608858,2388,7,15.92,19,0.21681229881229905,0.2160303962366564,1.0,1.0
Trefethen-20,misc,http://nrvis.com/./download/data/misc/Trefethen_20.zip,20,89,0.46842105263157896,7,8.9,10,0.20387596899226348,150,4,7.5,10,0.3638095238095239,0.3623188405797101,1.0,5.0
Trefethen-200,misc,http://nrvis.com/./download/data/misc/Trefethen_200.zip,200,1545,0.07763819095477388,10,15.45,17,0.4947191893241991,3438,7,17.19,20,0.20468048618048595,0.2034319526627219,1.0,5.0
Trefethen-200b,misc,http://nrvis.com/./download/data/misc/Trefethen_200b.zip,199,1536,0.07796558550327394,10,15.437185929648239,17,0.4968039115938364,3417,7,17.170854271356784,20,0.204843899818774,0.20362314522376496,1.0,1.0
Trefethen-20b,misc,http://nrvis.com/./download/data/misc/Trefethen_20b.zip,19,83,0.4853801169590643,7,8.736842105263158,10,0.1898594654174932,138,4,7.263157894736843,10,0.3711779448621555,0.3689839572192513,1.0,4.0
Trefethen-300,misc,http://nrvis.com/./download/data/misc/Trefethen_300.zip,300,2489,0.05549609810479377,11,16.593333333333334,18,0.523425968704677,5670,8,18.9,22,0.18992570392570346,0.1893155258764608,1.0,5.0
Trefethen-500,misc,http://nrvis.com/./download/data/misc/Trefethen_500.zip,500,4489,0.03598396793587175,11,17.956,19,0.6421148508057855,10470,8,20.94,23,0.17538278714749295,0.17408799175285158,1.0,1.0
Trefethen-700,misc,http://nrvis.com/./download/data/misc/Trefethen_700.zip,700,6677,0.02729204986715716,12,19.077142857142857,20,0.5787271311794495,15834,9,22.62,25,0.16448677186492447,0.16389268413861632,1.0,1.0
USAir97,misc,http://nrvis.com/./download/data/misc/USAir97.zip,332,2126,0.0386925344884068,1,12.807228915662654,139,-0.2078762308120044,36543,0,110.06927710843374,1413,0.625217249162503,0.3963921942964996,1.0,0.0
adjnoun,misc,http://nrvis.com/./download/data/misc/adjnoun.zip,112,425,0.06837194337194337,1,7.5892857142857135,49,-0.12934785343900138,852,0,7.607142857142858,137,0.17284007981036792,0.15693497881746174,1.0,3.0
adjnoun-adjacency,misc,http://nrvis.com/./download/data/misc/adjnoun_adjacency.zip,112,425,0.06837194337194337,1,7.5892857142857135,49,-0.12934785343900138,852,0,7.607142857142858,137,0.17284007981036792,0.15693497881746174,1.0,3.0
arc130,misc,http://nrvis.com/./download/data/misc/arc130.zip,130,845,0.1007751937984496,7,13.0,126,-0.439495302309234,4731,0,36.39230769230769,486,0.5889039082286462,0.16734462877153267,1.0,3.0
arenas-jazz,misc,http://nrvis.com/./download/data/misc/arenas-jazz.zip,198,2742,0.14059375480695274,1,27.696969696969692,100,0.02023739927504758,53697,0,271.1969696969697,1421,0.6174507021536301,0.5202592721776538,1.0,5.0
arenas-meta,misc,http://nrvis.com/./download/data/misc/arenas-meta.zip,453,2040,0.01992615601008029,1,9.006622516556291,239,-0.2196623093636561,9852,0,21.748344370860924,870,0.6464630921565053,0.12443636088060325,1.0,0.0
ash292,misc,http://nrvis.com/./download/data/misc/ash292.zip,292,1250,0.029421456479781574,5,8.561643835616437,15,0.3326120635966391,2595,2,8.886986301369864,31,0.4971884850309509,0.4494284724627641,1.0,2.0
ash85,misc,http://nrvis.com/./download/data/misc/ash85.zip,85,304,0.08515406162464986,4,7.152941176470589,11,0.2286135693215356,408,1,4.8,9,0.4783193277310922,0.4108761329305136,1.0,2.0
b1-ss,misc,http://nrvis.com/./download/data/misc/b1_ss.zip,7,15,0.7142857142857143,4,4.285714285714286,6,-0.3333333333333333,9,1,1.2857142857142858,3,0.8857142857142858,0.42857142857142855,1.0,0.0
bcspwr04,misc,http://nrvis.com/./download/data/misc/bcspwr04.zip,274,943,0.025213229592791642,3,6.883211678832117,17,0.40251816974765897,1746,0,6.372262773722628,41,0.3312953267332832,0.42699926632428464,1.0,0.0
bcsstk01,misc,http://nrvis.com/./download/data/misc/bcsstk01.zip,48,224,0.19858156028368795,6,9.333333333333334,13,0.36766034327009145,480,3,10.0,22,0.3998737373737373,0.4074702886247878,1.0,2.0
bcsstk03,misc,http://nrvis.com/./download/data/misc/bcsstk03.zip,112,376,0.06048906048906049,5,6.7142857142857135,7,0.4533029612756131,552,0,4.928571428571429,6,0.5523809523809532,0.552,0.5,2.0
bcsstk04,misc,http://nrvis.com/./download/data/misc/bcsstk04.zip,132,1890,0.2185981956974324,16,28.63636363636364,47,0.1161063939544011,22740,35,172.27272727272728,365,0.4924656140771368,0.4315318050705936,1.0,0.0
bcsstk05,misc,http://nrvis.com/./download/data/misc/bcsstk05.zip,153,1288,0.1107671138630891,5,16.836601307189547,25,0.644520518059143,5940,2,38.8235294117647,105,0.3664252595283351,0.3355173971983733,1.0,5.0
bcsstk06,misc,http://nrvis.com/./download/data/misc/bcsstk06.zip,420,4140,0.0470508012274122,3,19.714285714285715,29,0.36931511282343055,34764,0,82.77142857142857,156,0.5609732193088175,0.4899374260104853,1.0,5.0
bcsstk07,misc,http://nrvis.com/./download/data/misc/bcsstk07.zip,420,4140,0.0470508012274122,3,19.714285714285715,29,0.36931511282343055,34764,0,82.77142857142857,156,0.5609732193088175,0.4899374260104853,1.0,5.0
bcsstk19,misc,http://nrvis.com/./download/data/misc/bcsstk19.zip,817,3835,0.011504907960736312,3,9.388004895960831,12,0.5076839739623307,10530,0,12.888616891064869,22,0.4758951642672602,0.490863322767108,1.0,5.0
bcsstk20,misc,http://nrvis.com/./download/data/misc/bcsstk20.zip,485,1810,0.015421317202010738,3,7.463917525773196,12,0.8903455026902165,4572,0,9.42680412371134,22,0.5009818360333799,0.6293186510667584,0.9628865979381444,2.0
bcsstk22,misc,http://nrvis.com/./download/data/misc/bcsstk22.zip,138,417,0.04411298000634719,3,6.043478260869565,9,0.7708204506666,435,0,3.152173913043478,9,0.32770876466528626,0.4012915129151292,0.7971014492753623,0.0
bcsstm07,misc,http://nrvis.com/./download/data/misc/bcsstm07.zip,420,3836,0.043595863166268886,3,18.266666666666666,27,0.32904548862312033,28713,0,68.36428571428571,135,0.5504598433039138,0.4795891097377651,1.0,5.0
bfwa398,misc,http://nrvis.com/./download/data/misc/bfwa398.zip,398,2056,0.02602432819006873,4,10.331658291457288,24,0.1545877220020528,5910,0,14.849246231155774,56,0.47731729050941296,0.3921698739216987,1.0,5.0
bfwa62,misc,http://nrvis.com/./download/data/misc/bfwa62.zip,62,262,0.13855103120042306,4,8.451612903225808,22,0.19851855225775566,618,0,9.96774193548387,52,0.5056451094651434,0.4336842105263158,1.0,0.0
bfwa782,misc,http://nrvis.com/./download/data/misc/bfwa782.zip,782,4176,0.013675168892920414,4,10.680306905370843,25,0.1399666841452166,12411,0,15.87084398976982,65,0.4694537477100335,0.38789223652956617,1.0,1.0
bfwb398,misc,http://nrvis.com/./download/data/misc/bfwb398.zip,398,1654,0.02093591382605724,3,8.311557788944722,14,0.3165233637129924,930,0,2.336683417085427,6,0.14736996671670038,0.11760242792109254,0.5251256281407035,4.0
bfwb62,misc,http://nrvis.com/./download/data/misc/bfwb62.zip,62,202,0.10682178741406664,3,6.516129032258066,14,0.3233004710348171,84,0,1.3548387096774193,6,0.16682725876274265,0.13976705490848584,0.5645161290322581,4.0
bfwb782,misc,http://nrvis.com/./download/data/misc/bfwb782.zip,782,3382,0.011075052968356524,3,8.649616368286445,14,0.3094726066728912,1974,0,2.524296675191816,6,0.14106520078387255,0.11447459986082115,0.5179028132992327,4.0
bibd-11-5,misc,http://nrvis.com/./download/data/misc/bibd_11_5.zip,462,4575,0.04296137701777615,10,19.805194805194805,94,-0.8105374983796213,20460,0,44.28571428571429,697,0.27174014802619073,0.08256758556398988,1.0,3.0
bibd-12-4,misc,http://nrvis.com/./download/data/misc/bibd_12_4.zip,495,2954,0.024160634686950483,6,11.935353535353535,51,-0.7806660556012945,3969,0,8.018181818181818,186,0.12564748686464708,0.04473372781065089,1.0,3.0
bibd-12-5,misc,http://nrvis.com/./download/data/misc/bibd_12_5.zip,792,7876,0.025143980896193286,10,19.88888888888889,130,-0.8603014955486777,31311,1,39.53409090909091,1021,0.2508835245016004,0.05484844025897587,1.0,3.0
bibd-9-3,misc,http://nrvis.com/./download/data/misc/bibd_9_3.zip,84,250,0.0717154331612163,3,5.9523809523809526,10,-0.4298760944610136,84,0,1.0,7,0.051067649281934996,0.049008168028004666,1.0,3.0
bibd-9-5,misc,http://nrvis.com/./download/data/misc/bibd_9_5.zip,126,1217,0.15453968253968253,10,19.31746031746032,45,-0.6191153977912455,7752,7,61.523809523809526,253,0.3570550119240188,0.2226306720275704,1.0,3.0
bp-0,misc,http://nrvis.com/./download/data/misc/bp_0.zip,822,3261,0.009664198013816155,2,7.934306569343065,267,-0.06668542735720079,1128,0,1.3722627737226278,286,0.03075404946876417,0.0156690605509175,1.0,4.0
bp-1000,misc,http://nrvis.com/./download/data/misc/bp_1000.zip,822,4639,0.01374799588656644,2,11.287104622871047,309,-0.05723014094490321,2964,0,3.6058394160583935,661,0.04732213165105438,0.02600342150282932,1.0,4.0
bp-1200,misc,http://nrvis.com/./download/data/misc/bp_1200.zip,822,4704,0.01394062786169617,2,11.445255474452555,312,-0.05568839983486697,3510,0,4.2700729927007295,683,0.05122732465520522,0.030423062588300555,1.0,4.0
bp-1400,misc,http://nrvis.com/./download/data/misc/bp_1400.zip,822,4765,0.0141214055614333,2,11.59367396593674,312,-0.05530932948107032,3687,0,4.485401459854015,696,0.05087142278308469,0.03140518394221513,1.0,3.0
bp-1600,misc,http://nrvis.com/./download/data/misc/bp_1600.zip,822,4815,0.014269584003840784,2,11.715328467153284,305,-0.05501464913606681,3978,0,4.839416058394161,672,0.0519627676235253,0.034134788652628326,1.0,3.0
bp-200,misc,http://nrvis.com/./download/data/misc/bp_200.zip,822,3790,0.011231925934487349,2,9.221411192214113,284,-0.06207927637689446,1533,0,1.864963503649635,393,0.03399967595009582,0.017589957774921974,1.0,4.0
bp-400,misc,http://nrvis.com/./download/data/misc/bp_400.zip,822,4017,0.011904656063017329,2,9.773722627737227,296,-0.06082007984384395,1869,0,2.2737226277372264,456,0.03877277603239649,0.019585241383646482,1.0,4.0
bp-600,misc,http://nrvis.com/./download/data/misc/bp_600.zip,822,4159,0.012325482839454584,2,10.119221411192214,303,-0.06067872749553047,1995,0,2.4270072992700733,465,0.038650388822559764,0.01982608695652174,1.0,3.0
bp-800,misc,http://nrvis.com/./download/data/misc/bp_800.zip,822,4522,0.013401258331332924,2,11.002433090024333,305,-0.05647432086425815,2754,0,3.3503649635036497,615,0.04527005112692116,0.02511856986501277,1.0,3.0
cage3,misc,http://nrvis.com/./download/data/misc/cage3.zip,5,12,1.2,4,4.8,6,-0.09615384615384404,9,1,1.8,3,0.7666666666666666,0.6428571428571429,1.0,0.0
cage4,misc,http://nrvis.com/./download/data/misc/cage4.zip,9,29,0.8055555555555556,6,6.4444444444444455,7,0.020000000000000472,30,2,3.333333333333333,4,0.437037037037037,0.42857142857142855,1.0,5.0
cage5,misc,http://nrvis.com/./download/data/misc/cage5.zip,37,135,0.20270270270270271,4,7.297297297297297,11,0.33847452424800456,150,1,4.0540540540540535,10,0.4124839124839126,0.30864197530864196,1.0,1.0
cage6,misc,http://nrvis.com/./download/data/misc/cage6.zip,93,439,0.10261804581580178,6,9.440860215053764,14,0.6949469981183412,582,2,6.258064516129032,18,0.25281695604276233,0.2373572593800979,1.0,5.0
cage7,misc,http://nrvis.com/./download/data/misc/cage7.zip,340,1712,0.02970674995661982,4,10.070588235294117,17,0.5964418661778859,2562,1,7.535294117647059,24,0.27510505834035304,0.2295287582870453,1.0,1.0
can-144,misc,http://nrvis.com/./download/data/misc/can_144.zip,144,720,0.06993006993006994,7,10.0,16,-0.12121212121212208,2736,10,19.0,37,0.7403846153846158,0.5846153846153846,1.0,0.0
can-161,misc,http://nrvis.com/./download/data/misc/can_161.zip,161,769,0.05970496894409937,7,9.5527950310559,18,0.03191984381479481,1776,6,11.031055900621116,16,0.4541851523217989,0.4327485380116959,1.0,5.0
can-187,misc,http://nrvis.com/./download/data/misc/can_187.zip,187,839,0.04824334425852452,6,8.973262032085561,11,0.3273677186379633,1860,4,9.946524064171124,14,0.4871954842543081,0.4553243574051408,1.0,1.0
can-229,misc,http://nrvis.com/./download/data/misc/can_229.zip,229,1003,0.03842028652417069,4,8.759825327510919,14,0.4054752958256512,2070,0,9.039301310043667,13,0.4744021626117705,0.4161640530759952,1.0,5.0
can-24,misc,http://nrvis.com/./download/data/misc/can_24.zip,24,92,0.3333333333333333,5,7.666666666666668,10,0.2326139088728993,180,3,7.5,12,0.6095238095238095,0.5056179775280899,1.0,0.0
can-256,misc,http://nrvis.com/./download/data/misc/can_256.zip,256,1586,0.048590686274509805,5,12.390625,84,-0.059393026418774385,7245,3,28.30078125,277,0.6375547158057229,0.3776190972584176,1.0,2.0
can-268,misc,http://nrvis.com/./download/data/misc/can_268.zip,268,1675,0.04681647940074907,5,12.5,38,-0.05939354382494421,7542,3,28.14179104477612,108,0.6266828827103094,0.4234699606962381,1.0,2.0
can-292,misc,http://nrvis.com/./download/data/misc/can_292.zip,292,1416,0.03332862590029657,5,9.698630136986301,36,-0.13918246615706767,3282,1,11.23972602739726,63,0.4641585069062904,0.2784659765823859,1.0,0.0
can-445,misc,http://nrvis.com/./download/data/misc/can_445.zip,445,2127,0.021530519283328272,5,9.559550561797753,14,0.3353556026355936,4740,0,10.651685393258427,14,0.4314337597483653,0.4163372859025033,1.0,5.0
can-61,misc,http://nrvis.com/./download/data/misc/can_61.zip,61,309,0.16885245901639345,6,10.131147540983608,26,-0.005876742336645718,1188,6,19.475409836065573,72,0.7360600672788841,0.5336927223719676,1.0,2.0
can-634,misc,http://nrvis.com/./download/data/misc/can_634.zip,634,3931,0.01959025420983649,3,12.4006309148265,29,0.04960874805414492,15933,0,25.130914826498426,92,0.5234047566720855,0.4466778805719092,1.0,1.0
can-715,misc,http://nrvis.com/./download/data/misc/can_715.zip,715,3690,0.014456132103190925,3,10.321678321678322,106,-0.025242389956841832,10632,0,14.869930069930069,312,0.4965309468637029,0.31125944141928685,1.0,0.0
can-73,misc,http://nrvis.com/./download/data/misc/can_73.zip,73,225,0.08561643835616438,4,6.164383561643835,10,-0.06937985439848089,96,0,1.3150684931506849,8,0.11715590345727335,0.147239263803681,1.0,2.0
can-838,misc,http://nrvis.com/./download/data/misc/can_838.zip,838,5424,0.015466078134489868,7,12.94510739856802,33,0.06362660848580559,24696,10,29.470167064439146,106,0.6196567404169606,0.39937900252280223,1.0,2.0
can-96,misc,http://nrvis.com/./download/data/misc/can_96.zip,96,432,0.09473684210526316,7,9.0,10,0.3333333333333333,960,6,10.0,12,0.4857142857142856,0.4545454545454545,1.0,5.0
cavity01,misc,http://nrvis.com/./download/data/misc/cavity01.zip,317,4480,0.0894461526174979,10,28.264984227129336,63,-0.056911840759421524,76977,28,242.82965299684543,708,0.7493758068549357,0.5514032750247131,1.0,0.0
cavity02,misc,http://nrvis.com/./download/data/misc/cavity02.zip,317,4480,0.0894461526174979,10,28.264984227129336,63,-0.056911840759421524,76977,28,242.82965299684543,708,0.7493758068549354,0.5514032750247131,1.0,0.0
cavity03,misc,http://nrvis.com/./download/data/misc/cavity03.zip,317,4480,0.0894461526174979,10,28.264984227129336,63,-0.056911840759421524,76977,28,242.82965299684543,708,0.7493758068549357,0.5514032750247131,1.0,0.0
cavity04,misc,http://nrvis.com/./download/data/misc/cavity04.zip,317,4480,0.0894461526174979,10,28.264984227129336,63,-0.056911840759421524,76977,28,242.82965299684543,708,0.7493758068549354,0.5514032750247131,1.0,2.0
cavity15,misc,http://nrvis.com/./download/data/misc/cavity15.zip,182,1586,0.0962904498816101,2,17.428571428571427,63,-0.4770729021847346,19143,1,105.18131868131869,481,0.7775371265443871,0.4362182116488925,1.0,0.0
celegans-metabolic,misc,http://nrvis.com/./download/data/misc/celegans_metabolic.zip,453,2040,0.01992615601008029,1,9.006622516556291,239,-0.2196623093636561,9852,0,21.748344370860924,870,0.646463092156505,0.12443636088060325,1.0,0.0
celegansneural,misc,http://nrvis.com/./download/data/misc/celegansneural.zip,297,2148,0.048867048867048866,1,14.464646464646465,134,-0.16319921031570409,9723,0,32.73737373737374,397,0.2923632978321901,0.18071147126607687,1.0,2.0
ch3-3-b1,misc,http://nrvis.com/./download/data/misc/ch3-3-b1.zip,18,34,0.2222222222222222,2,3.7777777777777777,6,-0.5147435897435877,18,0,1.0,4,0.1351851851851852,0.14516129032258066,1.0,4.0
